pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
pop_A	chr2L	40501	40600	0.0200859291084855	98	374	18620	0
pop_A	chr2L	40601	40700	0.0153061224489795	98	285	18620	0
pop_B	chr2L	40601	40700	0.0585929108485499	98	1091	18620	0
pop_A	chr2L	40701	40800	0.0283029001074113	98	527	18620	0
pop_B	chr2L	40701	40800	0.0874328678839957	98	1628	18620	0
pop_A	chr2L	40801	40900	0.0278732545649838	98	519	18620	0
pop_B	chr2L	40801	40900	0.0796992481203007	98	1484	18620	0
pop_A	chr2L	40901	41000	0.0149838882921589	98	279	18620	0
pop_B	chr2L	40901	41000	0.0608485499462943	98	1133	18620	0
pop_A	chr2L	41001	41100	0.035485621269669	97	654	18430	0
pop_B	chr2L	41001	41100	0.1022788931090613	97	1885	18430	0
pop_A	chr2L	41101	41200	0.0298426478567552	97	550	18430	0
pop_B	chr2L	41101	41200	0.0682040151926207	97	1257	18430	0
pop_B	chr2L	41201	41300	0.0596670247046186	98	1111	18620	0
pop_A	chr2L	41201	41300	0.0201933404940923	98	376	18620	0
pop_A	chr2L	41301	41400	0.0257894736842105	100	490	19000	0
pop_B	chr2L	41301	41400	0.0672105263157894	100	1277	19000	0
pop_A	chr2L	41401	41500	0.0169590643274853	99	319	18810	0
pop_B	chr2L	41401	41500	0.0732589048378522	99	1378	18810	0
pop_A	chr2L	41501	41600	0.0230683090705487	94	412	17860	0
pop_B	chr2L	41501	41600	0.091545352743561	94	1635	17860	0
pop_A	chr2L	41601	41700	0.0122448979591836	98	228	18620	0
pop_B	chr2L	41601	41700	0.0719119226638023	98	1339	18620	0
pop_A	chr2L	41701	41800	0.0142857142857142	98	266	18620	0
pop_B	chr2L	41701	41800	0.0605263157894736	98	1127	18620	0
pop_A	chr2L	41801	41900	0.0228070175438596	96	416	18240	0
pop_B	chr2L	41801	41900	0.1022478070175438	96	1865	18240	0
pop_A	chr2L	41901	42000	0.0307017543859649	96	560	18240	0
pop_B	chr2L	41901	42000	0.0555372807017543	96	1013	18240	0
pop_B	chr2L	42001	42100	0.062200956937799	99	1170	18810	0
pop_A	chr2L	42001	42100	0.0179160021265284	99	337	18810	0
pop_A	chr2L	42101	42200	0.0284736842105263	100	541	19000	0
pop_B	chr2L	42101	42200	0.09	100	1710	19000	0
pop_A	chr2L	42201	42300	0.0262072707542051	97	483	18430	0
pop_B	chr2L	42201	42300	0.0830168204015192	97	1530	18430	0
pop_A	chr2L	42301	42400	0.0228249194414607	98	425	18620	0
pop_B	chr2L	42301	42400	0.0739527389903329	98	1377	18620	0
pop_A	chr2L	42401	42500	0.037828947368421	96	690	18240	0
pop_B	chr2L	42401	42500	0.1018640350877193	96	1858	18240	0
pop_A	chr2L	42501	42600	0.0171185539606592	99	322	18810	0
pop_B	chr2L	42501	42600	0.0639553429027113	99	1203	18810	0
pop_A	chr2L	42601	42700	0.0143092105263157	96	261	18240	0
pop_B	chr2L	42601	42700	0.0551535087719298	96	1006	18240	0
pop_B	chr2L	42701	42800	0.0566337719298245	96	1033	18240	0
pop_A	chr2L	42701	42800	0.0175986842105263	96	321	18240	0
pop_B	chr2L	42801	42900	0.0741881298992161	94	1325	17860	0
pop_A	chr2L	42801	42900	0.0169092945128779	94	302	17860	0
pop_A	chr2L	42901	43000	0.0140708915145005	98	262	18620	0
pop_B	chr2L	42901	43000	0.0478517722878625	98	891	18620	0
pop_A	chr2L	43001	43100	0.0220193340494092	98	410	18620	0
pop_B	chr2L	43001	43100	0.0735230934479054	98	1369	18620	0
pop_A	chr2L	43101	43200	0.0149388623072833	99	281	18810	0
pop_B	chr2L	43101	43200	0.0607655502392344	99	1143	18810	0
pop_A	chr2L	43201	43300	0.019262072707542	97	355	18430	0
pop_B	chr2L	43201	43300	0.0762344004340748	97	1405	18430	0
pop_A	chr2L	43301	43400	0.0305480195333695	97	563	18430	0
pop_B	chr2L	43301	43400	0.1010851871947911	97	1863	18430	0
pop_A	chr2L	43401	43500	0.0245614035087719	96	448	18240	0
pop_B	chr2L	43401	43500	0.0841557017543859	96	1535	18240	0
pop_A	chr2L	43501	43600	0.0336315789473684	100	639	19000	0
pop_B	chr2L	43501	43600	0.0888421052631578	100	1688	19000	0
pop_B	chr2L	43601	43700	0.0517278043593833	99	973	18810	0
pop_A	chr2L	43601	43700	0.0212121212121212	99	399	18810	0
pop_A	chr2L	43701	43800	0.0209463051568314	99	394	18810	0
pop_B	chr2L	43701	43800	0.0705475810738968	99	1327	18810	0
pop_A	chr2L	43801	43900	0.0376177285318559	95	679	18050	0
pop_B	chr2L	43801	43900	0.0845983379501385	95	1527	18050	0
pop_A	chr2L	43901	44000	0.0359291084854994	98	669	18620	0
pop_B	chr2L	43901	44000	0.0762620837808807	98	1420	18620	0
pop_A	chr2L	44001	44100	0.0251052631578947	100	477	19000	0
pop_B	chr2L	44001	44100	0.0801052631578947	100	1522	19000	0
pop_A	chr2L	44101	44200	0.0182599355531686	98	340	18620	0
pop_B	chr2L	44101	44200	0.0553168635875402	98	1030	18620	0
pop_A	chr2L	44201	44300	0.009875203472599	97	182	18430	0
pop_B	chr2L	44201	44300	0.0360282148670645	97	664	18430	0
pop_B	chr2L	44301	44400	0.0546934346174715	97	1008	18430	0
pop_A	chr2L	44301	44400	0.0275094953879544	97	507	18430	0
pop_A	chr2L	44401	44500	0.0294628323385784	97	543	18430	0
pop_B	chr2L	44401	44500	0.0881172002170374	97	1624	18430	0
pop_A	chr2L	44501	44600	0.0229473684210526	100	436	19000	0
pop_B	chr2L	44501	44600	0.0698421052631579	100	1327	19000	0
pop_A	chr2L	44601	44700	0.0241996744438415	97	446	18430	0
pop_B	chr2L	44601	44700	0.0850244167118828	97	1567	18430	0
pop_A	chr2L	44701	44800	0.0217894736842105	100	414	19000	0
pop_B	chr2L	44701	44800	0.0877894736842105	100	1668	19000	0
pop_A	chr2L	44801	44900	0.0191387559808612	99	360	18810	0
pop_B	chr2L	44801	44900	0.0528442317916002	99	994	18810	0
pop_A	chr2L	44901	45000	0.0181286549707602	99	341	18810	0
pop_B	chr2L	44901	45000	0.0514088250930356	99	967	18810	0
pop_A	chr2L	45001	45100	0.0193877551020408	98	361	18620	0
pop_B	chr2L	45001	45100	0.085392051557465	98	1590	18620	0
pop_B	chr2L	45101	45200	0.0588614393125671	98	1096	18620	0
pop_A	chr2L	45101	45200	0.0163802363050483	98	305	18620	0
pop_A	chr2L	45201	45300	0.0322843190450352	97	595	18430	0
pop_B	chr2L	45201	45300	0.0933260987520347	97	1720	18430	0
pop_A	chr2L	45301	45400	0.0178947368421052	100	340	19000	0
pop_B	chr2L	45301	45400	0.0782105263157894	100	1486	19000	0
pop_A	chr2L	45401	45500	0.0184210526315789	98	343	18620	0
pop_B	chr2L	45401	45500	0.0663802363050483	98	1236	18620	0
pop_A	chr2L	45501	45600	0.0177894736842105	100	338	19000	0
pop_B	chr2L	45501	45600	0.0739473684210526	100	1405	19000	0
pop_A	chr2L	45601	45700	0.0200425305688463	99	377	18810	0
pop_B	chr2L	45601	45700	0.0770334928229665	99	1449	18810	0
pop_A	chr2L	45701	45800	0.0141414141414141	99	266	18810	0
pop_B	chr2L	45701	45800	0.070334928229665	99	1323	18810	0
pop_B	chr2L	45801	45900	0.0783094098883572	99	1473	18810	0
pop_A	chr2L	45801	45900	0.0229133439659755	99	431	18810	0
pop_B	chr2L	45901	46000	0.0822966507177033	99	1548	18810	0
pop_A	chr2L	45901	46000	0.0221158958001063	99	416	18810	0
pop_A	chr2L	46001	46100	0.0208931419457735	99	393	18810	0
pop_B	chr2L	46001	46100	0.0782030834662413	99	1471	18810	0
pop_A	chr2L	46101	46200	0.0215409658166033	97	397	18430	0
pop_B	chr2L	46101	46200	0.093163320672816	97	1717	18430	0
pop_A	chr2L	46201	46300	0.0256104177970699	97	472	18430	0
pop_B	chr2L	46201	46300	0.0671188279978296	97	1237	18430	0
pop_A	chr2L	46301	46400	0.0325263157894736	100	618	19000	0
pop_B	chr2L	46301	46400	0.0708947368421052	100	1347	19000	0
pop_A	chr2L	46401	46500	0.0218582169709989	98	407	18620	0
pop_B	chr2L	46401	46500	0.0706766917293233	98	1316	18620	0
pop_A	chr2L	46501	46600	0.0298421052631578	100	567	19000	0
pop_B	chr2L	46501	46600	0.1152631578947368	100	2190	19000	0
pop_B	chr2L	46601	46700	0.1041237113402061	97	1919	18430	0
pop_A	chr2L	46601	46700	0.0245252306022788	97	452	18430	0
pop_B	chr2L	46701	46800	0.0436565096952908	95	788	18050	0
pop_A	chr2L	46701	46800	0.0165096952908587	95	298	18050	0
pop_A	chr2L	46801	46900	0.0238822863610639	93	422	17670	0
pop_B	chr2L	46801	46900	0.0839275608375778	93	1483	17670	0
pop_A	chr2L	46901	47000	0.0194627192982456	96	355	18240	0
pop_B	chr2L	46901	47000	0.0759868421052631	96	1386	18240	0
pop_A	chr2L	47001	47100	0.0104166666666666	96	190	18240	0
pop_B	chr2L	47001	47100	0.0402960526315789	96	735	18240	0
pop_A	chr2L	47101	47200	0.0257127192982456	96	469	18240	0
pop_B	chr2L	47101	47200	0.0606359649122807	96	1106	18240	0
pop_A	chr2L	47201	47300	0.0327485380116959	99	616	18810	0
pop_B	chr2L	47201	47300	0.0863902179691653	99	1625	18810	0
pop_A	chr2L	47301	47400	0.0214324470971242	97	395	18430	0
pop_B	chr2L	47301	47400	0.0653825284861638	97	1205	18430	0
pop_B	chr2L	47401	47500	0.0541201488569909	99	1018	18810	0
pop_A	chr2L	47401	47500	0.0243487506645401	99	458	18810	0
pop_A	chr2L	47501	47600	0.0287368421052631	100	546	19000	0
pop_B	chr2L	47501	47600	0.0897368421052631	100	1705	19000	0
pop_A	chr2L	47601	47700	0.0287612971823498	99	541	18810	0
pop_B	chr2L	47601	47700	0.0730462519936204	99	1374	18810	0
pop_A	chr2L	47701	47800	0.0201933404940923	98	376	18620	0
pop_B	chr2L	47701	47800	0.0889366272824919	98	1656	18620	0
pop_A	chr2L	47801	47900	0.0244875346260387	95	442	18050	0
pop_B	chr2L	47801	47900	0.1067590027700831	95	1927	18050	0
pop_A	chr2L	47901	48000	0.0220193340494092	98	410	18620	0
pop_B	chr2L	47901	48000	0.0838882921589688	98	1562	18620	0
pop_A	chr2L	48001	48100	0.0243823845327604	98	454	18620	0
pop_B	chr2L	48001	48100	0.0803974221267454	98	1497	18620	0
pop_A	chr2L	48101	48200	0.0119085592769803	99	224	18810	0
pop_B	chr2L	48101	48200	0.0480063795853269	99	903	18810	0
pop_B	chr2L	48201	48300	0.0776714513556618	99	1461	18810	0
pop_A	chr2L	48201	48300	0.0292929292929292	99	551	18810	0
pop_A	chr2L	48301	48400	0.01875	96	342	18240	0
pop_B	chr2L	48301	48400	0.0903508771929824	96	1648	18240	0
pop_A	chr2L	48401	48500	0.0179691653375863	99	338	18810	0
pop_B	chr2L	48401	48500	0.0654970760233918	99	1232	18810	0
pop_A	chr2L	48501	48600	0.0400219298245614	96	730	18240	0
pop_B	chr2L	48501	48600	0.0932565789473684	96	1701	18240	0
pop_A	chr2L	48601	48700	0.0141783029001074	98	264	18620	0
pop_B	chr2L	48601	48700	0.0672395273899033	98	1252	18620	0
pop_A	chr2L	48701	48800	0.0280880773361976	98	523	18620	0
pop_B	chr2L	48701	48800	0.0740601503759398	98	1379	18620	0
pop_A	chr2L	48801	48900	0.0252525252525252	99	475	18810	0
pop_B	chr2L	48801	48900	0.0714513556618819	99	1344	18810	0
pop_B	chr2L	48901	49000	0.0545263157894736	100	1036	19000	0
pop_A	chr2L	48901	49000	0.015578947368421	100	296	19000	0
pop_B	chr2L	49001	49100	0.070971242539338	97	1308	18430	0
pop_A	chr2L	49001	49100	0.0226261530113944	97	417	18430	0
pop_A	chr2L	49101	49200	0.034662413609782	99	652	18810	0
pop_B	chr2L	49101	49200	0.0898989898989899	99	1691	18810	0
pop_A	chr2L	49201	49300	0.021703743895822	97	400	18430	0
pop_B	chr2L	49201	49300	0.0865979381443299	97	1596	18430	0
pop_A	chr2L	49301	49400	0.0233386496544391	99	439	18810	0
pop_B	chr2L	49301	49400	0.0564061669324827	99	1061	18810	0
pop_A	chr2L	49401	49500	0.031688596491228	96	578	18240	0
pop_B	chr2L	49401	49500	0.0825109649122807	96	1505	18240	0
pop_A	chr2L	49501	49600	0.0176842105263157	100	336	19000	0
pop_B	chr2L	49501	49600	0.05	100	950	19000	0
pop_A	chr2L	49601	49700	0.0273899033297529	98	510	18620	0
pop_B	chr2L	49601	49700	0.0949516648764769	98	1768	18620	0
pop_A	chr2L	49701	49800	0.0314715359828141	98	586	18620	0
pop_B	chr2L	49701	49800	0.076423200859291	98	1423	18620	0
pop_A	chr2L	49801	49900	0.0248355263157894	96	453	18240	0
pop_B	chr2L	49801	49900	0.0803728070175438	96	1466	18240	0
pop_A	chr2L	49901	50000	0.0278575225943647	99	524	18810	0
pop_B	chr2L	49901	50000	0.0851674641148325	99	1602	18810	0
